company,specific_origin,REF,review_date,cocoa_percent,company_location,rating,bean_type,broad_origin,Blend
Rancho San Jacinto,Ecuador,565,2010,75.0,Eucador,3.0,"Forastero(Arriba, CCN)",Ecuador,Single origin
Ranger,"San Martin, Batch 2",1558,2015,70.0,U.S.A.,2.5,,Peru,Single origin
Ranger,"Chulucanas, Batch 1",1562,2015,80.0,U.S.A.,3.25,,Peru,Single origin
Ranger,"Tumbes, Batch 2",1562,2015,73.0,U.S.A.,3.5,Criollo,Peru,Single origin
Raoul Boulanger,Piura,1872,2016,75.0,France,3.25,Criollo,Peru,Single origin
Raw Cocoa,Raw,867,2012,70.0,Poland,2.5,Criollo,,Single origin
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75.0,Ecuador,3.25,,Ecuador,Single origin
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75.0,Ecuador,2.5,Forastero (Arriba),Ecuador,Single origin
Republica del Cacao (aka Confecta),Manabi,147,2007,75.0,Ecuador,3.0,Forastero (Arriba),Ecuador,Single origin
Republica del Cacao (aka Confecta),El Oro,147,2007,67.0,Ecuador,3.5,Forastero (Arriba),Ecuador,Single origin
Republica del Cacao (aka Confecta),Los Rios,170,2007,75.0,Ecuador,3.75,Forastero (Arriba),Ecuador,Single origin
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75.0,U.S.A.,3.75,,Ecuador,Single origin
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85.0,U.S.A.,3.5,,Ecuador,Single origin
Ritual,"Mid Mountain, 2014",1466,2015,70.0,U.S.A.,3.5,Blend,,Single origin
Ritual,"Toledo District, Maya",1089,2013,75.0,U.S.A.,3.75,Trinitario,Belize,Single origin
Ritual,"Maranon, Cajamarca",1181,2013,75.0,U.S.A.,3.0,Forastero (Nacional),Peru,Single origin
Ritual,Sambirano,891,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar,Single origin
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75.0,U.S.A.,3.25,Nacional (Arriba),Ecuador,Single origin
Ritual,Gran Couva,979,2012,75.0,U.S.A.,3.5,Trinitario,Trinidad,Single origin
Ritual,Costa Rica,745,2011,75.0,U.S.A.,3.5,,Costa Rica,Single origin
Roasting Masters,"La Dorado, light roast",1844,2016,70.0,South Korea,3.25,,Costa Rica,Single origin
Roasting Masters,"Tapanti, light roast",1844,2016,70.0,South Korea,3.25,,Costa Rica,Single origin
Roasting Masters,Maleku,1844,2016,70.0,South Korea,3.25,,Costa Rica,Single origin
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75.0,Madagascar,3.25,Trinitario,Madagascar,Single origin
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68.0,Madagascar,3.25,Trinitario,Madagascar,Single origin
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66.0,England,3.5,Trinitario,Grenada,Single origin
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75.0,U.S.A.,3.75,,Honduras,Single origin
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70.0,U.S.A.,3.75,,Venezuela,Single origin
Rogue,"Tranquilidad, Batch 1",1566,2015,75.0,U.S.A.,3.25,,Bolivia,Single origin
Rogue,Porcelana,1209,2014,80.0,U.S.A.,3.75,Criollo,Venezuela,Single origin
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
Rogue,"Hispaniola, 2013",1081,2013,70.0,U.S.A.,3.5,,Dominican Republic,Single origin
Rogue,"Silvestre, Batch 7, 2013",1081,2013,75.0,U.S.A.,4.0,,Bolivia,Single origin
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75.0,U.S.A.,3.75,Trinitario,Jamaica,Single origin
Rogue,"Camino Verde P., Balao, Guayas",979,2012,75.0,U.S.A.,3.75,Nacional (Arriba),Ecuador,Single origin
Rogue,"Silvestre, Batch 1, 2011",793,2011,75.0,U.S.A.,3.0,Criollo,Bolivia,Single origin
Rogue,Piura,565,2010,75.0,U.S.A.,3.75,,Peru,Single origin
Rogue,Rio Caribe,327,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,Single origin
Rogue,"Hispaniola, 2008",213,2008,70.0,U.S.A.,2.75,,Dominican Republic,Single origin
Rogue,Jamaica,213,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica,Single origin
Rogue,"Sambirano, 2008",213,2008,70.0,U.S.A.,2.75,Trinitario,Madagascar,Single origin
Rogue,Trinidad,213,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad,Single origin
Rozsavolgyi,Sur del Lago,809,2012,84.0,Hungary,2.5,,Venezuela,Single origin
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76.0,Hungary,2.25,Trinitario,Venezuela,Single origin
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72.0,Hungary,2.5,Trinitario,Madagascar,Single origin
Rozsavolgyi,Carenero Superior,713,2011,73.0,Hungary,3.5,Criollo,Venezuela,Single origin
Rozsavolgyi,Porcelana,717,2011,71.0,Hungary,2.5,,Venezuela,Single origin
Rozsavolgyi,"Aragua, Trincheras",717,2011,70.0,Hungary,3.5,,Venezuela,Single origin
Rozsavolgyi,Principe,765,2011,77.0,Hungary,2.75,Forastero,Principe,Single origin
S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,Trinitario,Madagascar,Single origin
S.A.I.D.,100 percent,615,2010,100.0,Italy,1.5,,,Single origin
S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,,Dominican Republic,Single origin
S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5,,Carribean,Single origin
S.A.I.D.,Latino,615,2010,72.0,Italy,3.5,,,Single origin
Sacred,Midnight,813,2012,83.0,U.S.A.,2.75,,"Central,South America",Single origin
Sacred,Twilight,813,2012,69.0,U.S.A.,3.25,,"Central,South America",Single origin
Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,Forastero,Brazil,Single origin
Salgado,Esmeraldas,288,2008,70.0,Argentina,3.5,Forastero (Nacional),Ecuador,Single origin
Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,Trinitario,Venezuela,Single origin
Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,Single origin
Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,Forastero (Nacional),Colombia,Single origin
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,Forastero (Nacional),Colombia,Single origin
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,Forastero (Nacional),Colombia,Single origin
Santander (Compania Nacional),Colombian,32,2006,65.0,Colombia,3.0,Forastero (Nacional),Colombia,Single origin
Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,Forastero (Nacional),Colombia,Single origin
Santome,Sao Tome,761,2011,70.0,France,2.75,Forastero,Sao Tome,Single origin
Scharffen Berger,San Juan de Cheni,959,2012,78.0,U.S.A.,4.0,,Peru,Single origin
Scharffen Berger,Markham Valley,781,2011,68.0,U.S.A.,3.75,,Papua New Guinea,Single origin
Scharffen Berger,Camahogne,464,2010,68.0,U.S.A.,3.5,Trinitario,Grenada,Single origin
Scharffen Berger,Amina,464,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,Single origin
Scharffen Berger,Tome Acu,336,2009,68.0,U.S.A.,3.75,,Brazil,Single origin
Scharffen Berger,Asante,336,2009,65.0,U.S.A.,4.0,Forastero,Ghana,Single origin
Scharffen Berger,Ben Tre,445,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam,Single origin
Scharffen Berger,Finisterra,227,2008,72.0,U.S.A.,3.0,Blend,"Venezuela,Trinidad,Madagascar",Single origin
Scharffen Berger,Las Islas,117,2007,72.0,U.S.A.,3.0,Blend,"Carribean,Dominican Republic,Jamaica,Trinidad",Single origin
Scharffen Berger,Nibby,135,2007,62.0,U.S.A.,3.0,,,Single origin
Scharffen Berger,Cuyagua,135,2007,75.0,U.S.A.,3.75,,Venezuela,Single origin
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,U.S.A.,3.0,Blend,Carribean,Single origin
Scharffen Berger,Extra Dark,15,2006,82.0,U.S.A.,2.0,,,Single origin
Scharffen Berger,Bittersweet,15,2006,70.0,U.S.A.,3.5,Blend,,Single origin
Scharffen Berger,Kumasi Sambirano,40,2006,68.0,U.S.A.,2.0,Blend,"Ghana,Madagascar",Single origin
Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica,Single origin
Scharffen Berger,Semisweet,56,2006,62.0,U.S.A.,3.0,Blend,,Single origin
Seaforth,Dominican Republic,1658,2015,70.0,England,2.75,,Dominican Republic,Single origin
Seaforth,Grenada,1658,2015,70.0,England,2.75,,Grenada,Single origin
Shark Mountain,Jamaica,1450,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica,Single origin
Shark Mountain,Papua New Guinea,1450,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea,Single origin
Shark Mountain,Cuyagua,1466,2015,77.0,U.S.A.,2.75,Criollo,Venezuela,Single origin
Shark Mountain,ROIG,1466,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,Single origin
Shark Mountain,Ecuador,1335,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador,Single origin
Shark Mountain,"Belize, 2013",1335,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize,Single origin
Shark's,Hilo,713,2011,73.0,U.S.A.,2.0,,Hawaii,Single origin
Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,U.S.A.,2.5,,Hawaii,Single origin
Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,,Peru,Single origin
Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru,Single origin
Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,,Costa Rica,Single origin
Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,,Costa Rica,Single origin
Sibu Sura,Peru,911,2012,70.0,U.S.A.,2.5,,Peru,Single origin
Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,Single origin
Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,Sao Tome,Single origin
Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil,Single origin
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia,Single origin
Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,,Bolivia,Single origin
Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,,Tanzania,Single origin
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,,Ecuador,Single origin
Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar,Single origin
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,,Ecuador,Single origin
Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,,Guatemala,Single origin
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,,Guatemala,Single origin
Sirene,Pisa,1650,2015,73.0,Canada,3.25,,Haiti,Single origin
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,Single origin
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,Single origin
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,,Ecuador,Single origin
Sjolinds,Ghana,1454,2015,70.0,U.S.A.,2.75,Forastero,Ghana,Single origin
Sjolinds,Nicaragua,1462,2015,72.0,U.S.A.,3.0,,Nicaragua,Single origin
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,,Dominican Republic,Single origin
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,Single origin
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,Single origin
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,,Belize,Single origin
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,Single origin
"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,,Australia,Single origin
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,,Guatemala,Single origin
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,Single origin
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,Single origin
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,,Tanzania,Single origin
"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad,Single origin
"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,,Ecuador,Single origin
"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,,Bolivia,Single origin
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,,Papua New Guinea,Single origin
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero (Nacional),Peru,Single origin
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,Single origin
Snake & Butterfly,Ghana,693,2011,67.0,U.S.A.,1.5,Forastero,Ghana,Single origin
Snake & Butterfly,Madagascar,502,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar,Single origin
Snake & Butterfly,Ecuador,502,2010,68.0,U.S.A.,3.25,,Ecuador,Single origin
Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,U.S.A.,3.5,,Ecuador,Single origin
Sol Cacao,Madagascar,1518,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,Single origin
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,England,2.75,Forastero (Nacional),Peru,Single origin
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,England,2.75,,Dominican Republic,Single origin
Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,,Solomon Islands,Single origin
Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,,Solomon Islands,Single origin
Solstice,Bundibugyo,1335,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda,Single origin
Solstice,Sambirano,1157,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar,Single origin
Solstice,Amazonas,1157,2013,70.0,U.S.A.,3.0,,Venezuela,Single origin
Solstice,Bolivia,1161,2013,70.0,U.S.A.,3.25,,Bolivia,Single origin
Solstice,San Martin,1161,2013,70.0,U.S.A.,3.25,,Peru,Single origin
Solstice,Wasatch,1161,2013,70.0,U.S.A.,3.5,Blend,,Single origin
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,,Dominican Republic,Single origin
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,Single origin
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil,Single origin
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,,"Venezuela,Ecuador,Peru,Nicaragua",Single origin
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,Single origin
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,Single origin
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,,Ecuador,Single origin
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,Single origin
Soma,Porcelana,1594,2015,75.0,Canada,4.0,,Venezuela,Single origin
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,,Nicaragua,Single origin
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero (Nacional),Peru,Single origin
Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,Single origin
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador,Single origin
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu,Single origin
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,"Madagascar,Ecuador",Single origin
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,Single origin
Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,Single origin
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,Single origin
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad,Single origin
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,,,Blend
Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,Single origin
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,,"Guatemala,Dominican Republic,Peru,Madagascar,Papua New Guinea",Single origin
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,Single origin
Soma,Equator,1081,2013,67.0,Canada,4.0,,"Peru,Dominican Republic",Single origin
Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,Single origin
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,Single origin
Soma,Noula Coop,817,2012,70.0,Canada,3.25,,Haiti,Single origin
Soma,O'ahu,833,2012,70.0,Canada,3.75,,Hawaii,Single origin
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,"Dominican Republic,Madagascar",Single origin
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,"Greneda,Papua New Guinea,Hawaii,Haiti,Madagascar",Blend
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,Single origin
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,Single origin
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,"Madagascar,Java,Papua New Guinea",Single origin
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,Single origin
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,Single origin
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,Single origin
Soma,Peruvian,676,2011,64.0,Canada,4.0,,Peru,Single origin
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70.0,Canada,4.0,,"Venezuela,Bolivia,Dominican Republic",Single origin
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,Single origin
Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,Single origin
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,"Trinitario, Nacional","Dominican Republic,Ecuador,Peru",Blend
Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,Single origin
Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,Single origin
Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,Single origin
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,Single origin
Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,Single origin
Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,Single origin
Somerville,Nicaragua,1367,2014,70.0,U.S.A.,3.25,,Nicaragua,Single origin
Somerville,"Hawaiian, Big Island",1395,2014,70.0,U.S.A.,3.5,,Hawaii,Single origin
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,,Dominican Republic,Single origin
Soul,Madagascar,1936,2017,70.0,Canada,3.5,,Madagascar,Single origin
Soul,Venezuela,1936,2017,75.0,Canada,3.5,,Venezuela,Single origin
Soul,Ecuador,1936,2017,75.0,Canada,3.25,,Ecuador,Single origin
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,,Papua New Guinea,Single origin
Soul,Tanzania,1940,2017,80.0,Canada,3.5,,Tanzania,Single origin
Spagnvola,AgroCriso Plantation,793,2012,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
Spagnvola,AgroCriso Plantation,793,2012,80.0,U.S.A.,3.0,,Dominican Republic,Single origin
Spagnvola,AgroCriso Plantation,793,2012,75.0,U.S.A.,3.25,,Dominican Republic,Single origin
Spencer,Dominican Republic,1932,2017,70.0,U.S.A.,3.75,,Dominican Republic,Single origin
Spencer,Ecuador,1932,2017,70.0,U.S.A.,3.5,,Ecuador,Single origin
Spencer,Peru,1932,2017,70.0,U.S.A.,2.75,,Peru,Single origin
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,,Dominican Republic,Single origin
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,,Ecuador,Single origin
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,,Madagascar,Single origin
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,Single origin
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,Single origin
SRSLY,Dominican Republic,1113,2013,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
SRSLY,Dominican Republic,1121,2013,84.0,U.S.A.,2.25,,Dominican Republic,Single origin
Starchild,"Bolivar, Arriba",1634,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador,Single origin
Starchild,Hispaniola,1692,2015,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
Starchild,Cacao Verapaz,1692,2015,70.0,U.S.A.,3.0,,Guatemala,Single origin
Starchild,Rio Tuma,1692,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,Single origin
Starchild,Sambirano Valley,1696,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,Single origin
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,Single origin
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,,India,Single origin
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,U.S.A.,3.5,,Ecuador,Single origin
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,U.S.A.,3.5,,Ecuador,Single origin
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,U.S.A.,2.5,,Philippines,Single origin
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,U.S.A.,2.5,,Philippines,Single origin
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,U.S.A.,2.75,,Philippines,Single origin
Sublime Origins,Sambirano,1157,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar,Single origin
Sublime Origins,Moho Valley,1157,2013,78.0,U.S.A.,3.25,Trinitario,Belize,Single origin
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru,Single origin
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru,Single origin
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,,Venezuela,Single origin
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,,Venezuela,Single origin
Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,Single origin
Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,,Ecuador,Single origin
Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,Single origin
Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,Single origin
Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,Single origin
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,Single origin
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,Single origin
Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,Single origin
Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,Single origin
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Single origin
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Single origin
Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,,Nicaragua,Single origin
Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,,Dominican Republic,Single origin
Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,,Madagascar,Single origin
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,,Peru,Single origin
Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,,Venezuela,Single origin
Tabal,Costa Rica,1101,2013,70.0,U.S.A.,2.75,,Costa Rica,Single origin
Tabal,Dominican Republic,1101,2013,70.0,U.S.A.,2.75,,Dominican Republic,Single origin
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,U.S.A.,2.5,,Mexico,Single origin
Tabal,Peru,1105,2013,70.0,U.S.A.,3.0,,Peru,Single origin
Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,,Colombia,Single origin
Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,,Papua New Guinea,Single origin
Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,Single origin
Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad,Single origin
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,Single origin
Taza,Belize,1271,2014,68.0,U.S.A.,3.0,Trinitario,Belize,Single origin
Taza,Alto Beni,785,2011,87.0,U.S.A.,3.25,,Bolivia,Single origin
Taza,Chiapan,451,2009,75.0,U.S.A.,2.75,,Mexico,Single origin
Taza,"Dark, Stone Ground",180,2007,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
TCHO,West Africa,1716,2016,62.0,U.S.A.,2.0,Forastero,West Africa,Single origin
TCHO,Peru- Ecuador,915,2012,99.0,U.S.A.,3.25,,"Peru,Ecuador",Single origin
TCHO,TCHOPro 60.5,387,2009,60.0,U.S.A.,2.75,,,Single origin
TCHO,TCHOPro 68,387,2009,68.0,U.S.A.,3.0,,,Single origin
TCHO,Chocolatey-beta,199,2008,70.0,U.S.A.,2.5,Forastero,Ghana,Single origin
TCHO,Fruity-beta,280,2008,70.0,U.S.A.,2.5,,Peru,Single origin
TCHO,Citrus-beta,280,2008,70.0,U.S.A.,2.75,,Madagascar,Single origin
TCHO,Nutty-beta,284,2008,70.0,U.S.A.,2.5,,Peru,Single origin
